Epoch, Average Actor Loss, Critic Loss
947, -0.0112, 2.6876
948, -0.0842, 2.4771
949, -0.0453, 1.7350
950, -0.1459, 2.2087
951, -0.0094, 1.6893
952, -0.0047, 0.9646
953, 0.0301, 1.2500
954, 0.0004, 0.5806
955, -0.0270, 1.1365
956, 0.0051, 0.6478
957, -0.0252, 1.2946
958, -0.0885, 2.2460
959, -0.0107, 0.9105
960, 0.0074, 0.7492
961, -0.1528, 2.1091
962, -0.1350, 4.0952
963, 0.0372, 2.6222
964, -0.0377, 3.7442
965, 0.0972, 2.5829
966, -0.0813, 3.0545
967, -0.0146, 2.5985
968, 0.1696, 1.0934
969, 0.0951, 0.4234
970, 0.0883, 0.3453
971, 0.0345, 0.5672
972, 0.0192, 1.0957
973, 0.0554, 0.5346
974, 0.0332, 0.3292
975, 0.0401, 0.4769
976, 0.0228, 0.5511
977, -0.0147, 1.0682
978, -0.0044, 0.7301
979, -0.0028, 0.4470
980, -0.0194, 0.7184
981, -0.0246, 0.5221
982, -0.0167, 0.5799
983, -0.0925, 1.3191
984, -0.0178, 0.8672
985, 0.0281, 0.2086
986, -0.0381, 0.7652
